"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 18 19:44:31 GMT 2024","Thu Apr 18 19:44:31 GMT 2024","146","API Suite","API Test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","buildConfigurationIsNotCreatedForEmptyIdTest","buildConfigurationIsNotCreatedForEmptyIdTest",""
"failed","Thu Apr 18 19:44:35 GMT 2024","Thu Apr 18 19:44:35 GMT 2024","14","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUserShouldNotHaveRightToCreateProject","unauthorizedUserShouldNotHaveRightToCreateProject",""
"broken","Thu Apr 18 19:45:27 GMT 2024","Thu Apr 18 19:45:27 GMT 2024","0","UI Suite","UI Test","com.example.teamcity.ui.CreateBuildConfigTest","com.example.teamcity.ui.CreateBuildConfigTest","afterTest","afterTest",""
"passed","Thu Apr 18 19:44:29 GMT 2024","Thu Apr 18 19:44:29 GMT 2024","191","API Suite","API Test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","buildConfigurationCreatedForStandardPositiveCaseTest","buildConfigurationCreatedForStandardPositiveCaseTest",""
"passed","Thu Apr 18 19:44:28 GMT 2024","Thu Apr 18 19:44:28 GMT 2024","178","API Suite","API Test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","buildConfigurationCreatedForProjectAdminRoleTest","buildConfigurationCreatedForProjectAdminRoleTest",""
"failed","Thu Apr 18 19:43:58 GMT 2024","Thu Apr 18 19:44:02 GMT 2024","4131","Surefire suite","Surefire test","com.example.teamcity.api.AuthorizeAgentTest","com.example.teamcity.api.AuthorizeAgentTest","authorizeAgent","authorizeAgent",""
"passed","Thu Apr 18 19:44:34 GMT 2024","Thu Apr 18 19:44:34 GMT 2024","99","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","systemAdminShouldHaveRightsToCreateProject","systemAdminShouldHaveRightsToCreateProject",""
"broken","Thu Apr 18 19:45:13 GMT 2024","Thu Apr 18 19:45:13 GMT 2024","0","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","afterTest","afterTest",""
"passed","Thu Apr 18 19:44:35 GMT 2024","Thu Apr 18 19:44:35 GMT 2024","93","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationTest","buildConfigurationTest",""
"skipped","Thu Apr 18 19:45:27 GMT 2024","Thu Apr 18 19:45:27 GMT 2024","0","UI Suite","UI Test","com.example.teamcity.ui.CreateBuildConfigTest","com.example.teamcity.ui.CreateBuildConfigTest","buildConfigurationIsNotCreatedForInvalidBuildTypeName","buildConfigurationIsNotCreatedForInvalidBuildTypeName",""
"passed","Thu Apr 18 19:44:32 GMT 2024","Thu Apr 18 19:44:32 GMT 2024","151","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldHaveRightsToCreateBuildConfigToHisProject","projectAdminShouldHaveRightsToCreateBuildConfigToHisProject",""
"passed","Thu Apr 18 19:44:24 GMT 2024","Thu Apr 18 19:44:24 GMT 2024","197","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectIsNotCreatedForTheSameIdTest","projectIsNotCreatedForTheSameIdTest",""
"passed","Thu Apr 18 19:44:13 GMT 2024","Thu Apr 18 19:44:20 GMT 2024","7052","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectCreatedFor4000SymbolsInNameTest","projectCreatedFor4000SymbolsInNameTest",""
"passed","Thu Apr 18 19:44:36 GMT 2024","Thu Apr 18 19:45:12 GMT 2024","36378","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProject","authorizedUserShouldBeAbleCreateNewProject",""
"passed","Thu Apr 18 19:44:22 GMT 2024","Thu Apr 18 19:44:22 GMT 2024","177","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectCreatedForStandardPositiveCaseTest","projectCreatedForStandardPositiveCaseTest",""
"skipped","Thu Apr 18 19:45:13 GMT 2024","Thu Apr 18 19:45:13 GMT 2024","0","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","projectIsNotCreatedForInvalidUrl","projectIsNotCreatedForInvalidUrl",""
"passed","Thu Apr 18 19:44:21 GMT 2024","Thu Apr 18 19:44:21 GMT 2024","193","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectCreatedForSpecialSymbolsInNameTest","projectCreatedForSpecialSymbolsInNameTest",""
"passed","Thu Apr 18 19:44:25 GMT 2024","Thu Apr 18 19:44:25 GMT 2024","167","API Suite","API Test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","buildConfigIsNotCreatedForIncorrectRoleTest","buildConfigIsNotCreatedForIncorrectRoleTest",""
"passed","Thu Apr 18 19:44:21 GMT 2024","Thu Apr 18 19:44:21 GMT 2024","247","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectCreatedForRussianPolandEncodingInNameTest","projectCreatedForRussianPolandEncodingInNameTest",""
"passed","Thu Apr 18 19:44:31 GMT 2024","Thu Apr 18 19:44:31 GMT 2024","166","API Suite","API Test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","buildConfigurationIsNotCreatedForEmptyNameTest","buildConfigurationIsNotCreatedForEmptyNameTest",""
