"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Apr 12 18:41:19 GMT 2024","Fri Apr 12 18:41:19 GMT 2024","48","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","systemAdminShouldHaveRightsToCreateProject","systemAdminShouldHaveRightsToCreateProject",""
"skipped","Fri Apr 12 18:41:22 GMT 2024","Fri Apr 12 18:41:22 GMT 2024","0","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","projectIsNotCreatedForInvalidUrl","projectIsNotCreatedForInvalidUrl",""
"failed","Fri Apr 12 18:41:19 GMT 2024","Fri Apr 12 18:41:19 GMT 2024","23","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","unauthorizedUserShouldNotHaveRightToCreateProject","unauthorizedUserShouldNotHaveRightToCreateProject",""
"broken","Fri Apr 12 18:41:05 GMT 2024","Fri Apr 12 18:41:05 GMT 2024","116","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectIsNotCreatedForEmptyNameTest","projectIsNotCreatedForEmptyNameTest",""
"broken","Fri Apr 12 18:41:10 GMT 2024","Fri Apr 12 18:41:10 GMT 2024","62","API Suite","API Test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","buildConfigurationCreatedFor4000SymbolsInNameTest","buildConfigurationCreatedFor4000SymbolsInNameTest",""
"broken","Fri Apr 12 18:41:22 GMT 2024","Fri Apr 12 18:41:22 GMT 2024","95","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","authorizedUserShouldBeAbleCreateNewProject","authorizedUserShouldBeAbleCreateNewProject",""
"broken","Fri Apr 12 18:41:20 GMT 2024","Fri Apr 12 18:41:20 GMT 2024","41","API Suite","API Test","com.example.teamcity.api.BuildConfigurationTest","com.example.teamcity.api.BuildConfigurationTest","buildConfigurationTest","buildConfigurationTest",""
"broken","Fri Apr 12 18:41:07 GMT 2024","Fri Apr 12 18:41:07 GMT 2024","149","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectIsNotCreatedForTheSameIdTest","projectIsNotCreatedForTheSameIdTest",""
"broken","Fri Apr 12 18:41:18 GMT 2024","Fri Apr 12 18:41:18 GMT 2024","63","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldNotHaveRightsToCreateBuildConfigToAnotherProject","projectAdminShouldNotHaveRightsToCreateBuildConfigToAnotherProject",""
"broken","Fri Apr 12 18:41:22 GMT 2024","Fri Apr 12 18:41:22 GMT 2024","0","UI Suite","UI Test","com.example.teamcity.ui.CreateBuildConfigTest","com.example.teamcity.ui.CreateBuildConfigTest","afterTest","afterTest",""
