"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Apr 12 17:17:18 GMT 2024","Fri Apr 12 17:17:18 GMT 2024","97","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectCreatedForStandardPositiveCaseTest","projectCreatedForStandardPositiveCaseTest",""
"passed","Fri Apr 12 17:16:37 GMT 2024","Fri Apr 12 17:17:01 GMT 2024","23885","Surefire suite","Surefire test","com.example.teamcity.api.AuthorizeAgentTest","com.example.teamcity.api.AuthorizeAgentTest","authorizeAgent","authorizeAgent",""
"broken","Fri Apr 12 17:17:19 GMT 2024","Fri Apr 12 17:17:19 GMT 2024","101","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectIsNotCreatedForEmptyNameTest","projectIsNotCreatedForEmptyNameTest",""
"broken","Fri Apr 12 17:17:30 GMT 2024","Fri Apr 12 17:17:30 GMT 2024","0","UI Suite","UI Test","com.example.teamcity.ui.CreateBuildConfigTest","com.example.teamcity.ui.CreateBuildConfigTest","afterTest","afterTest",""
"passed","Fri Apr 12 17:14:33 GMT 2024","Fri Apr 12 17:15:28 GMT 2024","54960","Surefire suite","Surefire test","com.example.teamcity.ui.SetupFirstStartTest","com.example.teamcity.ui.SetupFirstStartTest","setupTeamCityServerTest","setupTeamCityServerTest",""
"broken","Fri Apr 12 17:17:20 GMT 2024","Fri Apr 12 17:17:20 GMT 2024","85","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectIsNotCreatedForTheSameIdTest","projectIsNotCreatedForTheSameIdTest",""
"failed","Fri Apr 12 17:17:21 GMT 2024","Fri Apr 12 17:17:21 GMT 2024","131","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectIsNotCreatedForUnauthorizedUserTest","projectIsNotCreatedForUnauthorizedUserTest",""
"broken","Fri Apr 12 17:17:20 GMT 2024","Fri Apr 12 17:17:20 GMT 2024","61","API Suite","API Test","com.example.teamcity.api.CreateProjectTest","com.example.teamcity.api.CreateProjectTest","projectIsNotCreatedForInvalidParentIdTest","projectIsNotCreatedForInvalidParentIdTest",""
"broken","Fri Apr 12 17:17:24 GMT 2024","Fri Apr 12 17:17:24 GMT 2024","76","API Suite","API Test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","buildConfigurationCreatedForSpecialSymbolsInNameTest","buildConfigurationCreatedForSpecialSymbolsInNameTest",""
"broken","Fri Apr 12 17:17:30 GMT 2024","Fri Apr 12 17:17:30 GMT 2024","51","UI Suite","UI Test","com.example.teamcity.ui.CreateBuildConfigTest","com.example.teamcity.ui.CreateBuildConfigTest","authorizedUserShouldBeAbleCreateBuildConfig","authorizedUserShouldBeAbleCreateBuildConfig",""
"broken","Fri Apr 12 17:17:28 GMT 2024","Fri Apr 12 17:17:28 GMT 2024","36","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldNotHaveRightsToCreateBuildConfigToAnotherProject","projectAdminShouldNotHaveRightsToCreateBuildConfigToAnotherProject",""
"broken","Fri Apr 12 17:17:26 GMT 2024","Fri Apr 12 17:17:26 GMT 2024","74","API Suite","API Test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","buildConfigurationIsNotCreatedForEmptyNameTest","buildConfigurationIsNotCreatedForEmptyNameTest",""
"broken","Fri Apr 12 17:17:25 GMT 2024","Fri Apr 12 17:17:25 GMT 2024","59","API Suite","API Test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","buildConfigurationCreatedForUkrainianPolandEncodingInNameTest","buildConfigurationCreatedForUkrainianPolandEncodingInNameTest",""
"broken","Fri Apr 12 17:17:24 GMT 2024","Fri Apr 12 17:17:24 GMT 2024","51","API Suite","API Test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","buildConfigurationCreatedForStandardPositiveCaseTest","buildConfigurationCreatedForStandardPositiveCaseTest",""
"broken","Fri Apr 12 17:17:27 GMT 2024","Fri Apr 12 17:17:27 GMT 2024","28","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","projectAdminShouldHaveRightsToCreateBuildConfigToHisProject","projectAdminShouldHaveRightsToCreateBuildConfigToHisProject",""
"broken","Fri Apr 12 17:17:30 GMT 2024","Fri Apr 12 17:17:30 GMT 2024","1","UI Suite","UI Test","com.example.teamcity.ui.CreateNewProjectTest","com.example.teamcity.ui.CreateNewProjectTest","afterTest","afterTest",""
"passed","Fri Apr 12 17:17:21 GMT 2024","Fri Apr 12 17:17:22 GMT 2024","594","API Suite","API Test","com.example.teamcity.api.CreateBuildConfigTest","com.example.teamcity.api.CreateBuildConfigTest","buildConfigIsNotCreatedForIncorrectRoleTest","buildConfigIsNotCreatedForIncorrectRoleTest",""
"broken","Fri Apr 12 17:17:28 GMT 2024","Fri Apr 12 17:17:28 GMT 2024","69","API Suite","API Test","com.example.teamcity.api.RolesTest","com.example.teamcity.api.RolesTest","systemAdminShouldHaveRightsToCreateProject","systemAdminShouldHaveRightsToCreateProject",""
